image_name,class_name,class_id,level_1,level_2,level_3
a14974c2-5924-3cd2-bad5-e3050eb51a17.jpg,ACTINO,22,microbe,ACTINO,
4b052409-553d-3589-9d41-5ccb81e364c2.jpg,AGC-NOS,14,AGC,AGC-NOS,
ad5a255f-6854-3ebd-b7ad-1a5a062bbef9.jpg,AGC,13,AGC,,
fdad85ba-2dc6-363d-a945-5872294c61b3.jpg,Atrophy,5,negative,Atrophy,
53a4fe4b-572e-31e7-b287-8ff07adf9e19.jpg,ASC-US,8,ASC,ASC-US,
e01f84da-1785-34b6-bc89-d881c0b4ce31.jpg,ASC-US,8,ASC,ASC-US,
1eb0a1a2-0086-3faa-b93c-51f60232a6c2.jpg,HCG,7,negative,HCG,
3ff61cc2-ae1e-3584-af4f-61a8527a9234.jpg,ASC-H,10,ASC,ASC-H,
078f12f4-b57c-3e16-9a53-eadab60ed4c9.jpg,EMC,6,negative,EMC,
1e021b3c-e33e-35e6-9f94-da9fe28ce168.jpg,CC,25,microbe,CC,
bb94da16-e5e0-3b6a-b134-a73dc2233e20.jpg,LSIL,9,ASC,LSIL,
a144c0c7-e58f-3819-8094-ae2c3340a93d.jpg,ACTINO,22,microbe,ACTINO,
be354309-7ec9-3db0-ac37-9ea6e30a86ef.jpg,Normal,0,negative,Normal,
c60d44b8-4d06-3cd0-be4a-4c14fbd52779.jpg,Normal,0,negative,Normal,
71883cf9-72e6-3a84-bfdf-ba60a9458321.jpg,Atrophy,5,negative,Atrophy,
32825c05-9275-3974-b4c1-991fe2beb92e.jpg,SCC,12,ASC,SCC,
7a54650d-e986-3dcd-9385-932dcde4661a.jpg,TRI,23,microbe,TRI,
18fa9f86-0f2d-3943-b283-c0a1d3eb61f8.jpg,ACTINO,22,microbe,ACTINO,
1f7d754e-8dac-3147-b0ee-7615eeba9496.jpg,AGC,13,AGC,,
38d9b86f-7cae-3edc-8e06-addb839c97fe.jpg,FUNGI,21,microbe,FUNGI,
3cae83e9-b09f-3c2a-aede-d45e35eb9518.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
9aa99505-3eb1-3a31-99c3-1ef83439cbd2.jpg,CC,25,microbe,CC,
dcb3ff99-7d07-3f1c-ba8b-baf1cde8edd5.jpg,LSIL,9,ASC,LSIL,
e3347f82-79c0-3003-8992-e010c960278f.jpg,MPC,3,negative,MPC,
4a86de92-0177-3c57-b586-bcfc046f399f.jpg,Normal,0,negative,Normal,
1f885d1d-8e7c-3e9b-b1cb-e2a9dcebda33.jpg,AGC-NOS,14,AGC,AGC-NOS,
3b775c1d-35c1-35dd-b02b-f3b7e326ed35.jpg,AGC-NOS,14,AGC,AGC-NOS,
d629e4bb-655a-3aa4-9255-be34bea4af14.jpg,ACTINO,22,microbe,ACTINO,
ac68ebb2-baaf-3a62-ad8e-b8ed0472758b.jpg,EMC,6,negative,EMC,
af5e8bb0-de5f-34c5-acc5-5199d00849a9.jpg,Normal,0,negative,Normal,
3a085f9c-3eca-30aa-bc09-336992bdf9d9.jpg,AGC,13,AGC,,
e3f3bdd9-632c-3440-a923-cbeb03722e88.jpg,MPC,3,negative,MPC,
ca6b2598-86fb-3951-9e5e-b4242ffd57eb.jpg,AGC-FN,15,AGC,AGC-FN,
dfaa6f57-a6a0-3e50-88d6-d51ed998e079.jpg,ASC-US,8,ASC,ASC-US,
c6bdc924-db72-3d4b-847b-8f533c3610c7.jpg,AGC,13,AGC,,
25e5f5b7-eafb-3de6-b6ad-fced5fcd2985.jpg,ECC,1,negative,ECC,
58de45bd-102e-34a3-9d7e-cdedfa12a30f.jpg,Normal,0,negative,Normal,
2174b390-f8f3-3cc8-ac56-63caf34116d9.jpg,Normal,0,negative,Normal,
7d8e6eb2-2f44-3598-aead-db8625044cd5.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
2927b384-ad58-3afa-b5af-9ed5dd3d4e3a.jpg,PG,4,negative,PG,
5b3ea7c4-981b-3399-b21d-8f63aa63a5bb.jpg,HCG,7,negative,HCG,
fce3f7aa-0a79-3c02-bde8-5c067b020745.jpg,FUNGI,21,microbe,FUNGI,
74a0e26b-e584-3a0d-b21e-da505ff687c1.jpg,Normal,0,negative,Normal,
29098ba4-9f51-3d8a-a9a6-6405c0750783.jpg,ASC-H,10,ASC,ASC-H,
038e43ef-0ec0-33ce-961a-d5d38c9e44e2.jpg,TRI,23,microbe,TRI,
91f0a295-4ecb-312f-b1f7-4d5a32f56599.jpg,HSIL,11,ASC,HSIL,
c71e1f54-a061-373f-a44f-4cf7e4a2d376.jpg,ASC-US,8,ASC,ASC-US,
34859aff-67e6-3923-9ff8-ad4a60d9bdb4.jpg,ECC,1,negative,ECC,
4bc20b1e-7d28-3749-8d73-d4008130f844.jpg,ASC-US,8,ASC,ASC-US,
5197b57c-ef39-3477-a0df-770e91be046a.jpg,HSV,24,microbe,HSV,
6193bb86-3dbe-35f7-9533-cd2cce7928dd.jpg,RPC,2,negative,RPC,
b465e406-df85-3ec3-9bda-3d0604126a98.jpg,RPC,2,negative,RPC,
88a1d9dc-5283-33ba-aa17-7facbfe65771.jpg,TRI,23,microbe,TRI,
687066ec-8509-3122-86b0-3884f0113a3b.jpg,Normal,0,negative,Normal,
8796ef12-bad0-3a34-b699-03298435ab1b.jpg,FUNGI,21,microbe,FUNGI,
07600a57-fa69-375b-a365-abdeac4de48c.jpg,AGC,13,AGC,,
33027d86-add3-3d5e-b5b3-1ed8dc8a0307.jpg,CC,25,microbe,CC,
fe4b2831-d97c-37b4-a0a9-11d2a8eb3e80.jpg,ASC-US,8,ASC,ASC-US,
b4140c15-5a62-3c69-9c66-e994d9382d09.jpg,Normal,0,negative,Normal,
2b07f2e7-60ab-3bbf-bf1c-370dd3f54e8c.jpg,AGC-NOS,14,AGC,AGC-NOS,
f77c6c96-c2c7-3fdc-a778-458c30744abb.jpg,HSIL,11,ASC,HSIL,
67bd028b-d43b-331b-94f9-cdbeebf34c41.jpg,Normal,0,negative,Normal,
7e6d18e6-9071-3094-935a-9f894c4cd989.jpg,ADC,16,AGC,ADC,
0def6bf2-2cad-3745-852e-94d7cf1b2cc4.jpg,SCC,12,ASC,SCC,
6abf0972-6038-3409-a77b-f42aadf8e83b.jpg,HSV,24,microbe,HSV,
dcf8c435-a87d-3a0f-98c6-505a62632ed0.jpg,TRI,23,microbe,TRI,
71e0d876-212a-3459-b8ff-4a12484354b6.jpg,ECC,1,negative,ECC,
a8a8accf-4b08-39c6-8b98-8d54b9d4d5f6.jpg,LSIL,9,ASC,LSIL,
9b2e9f5b-e27e-3ca5-860c-88b020c1bdce.jpg,ASC-US,8,ASC,ASC-US,
058c5d87-bff0-3587-9917-75d53a65e9aa.jpg,MPC,3,negative,MPC,
f6cbf741-bf2a-38ad-80d2-24c289cdf4ec.jpg,ADC,16,AGC,ADC,
92da8aea-6e4b-3e25-8033-45cf017a472b.jpg,SCC,12,ASC,SCC,
df6a230b-6f53-3a7a-9c9f-0ab1d739b036.jpg,ADC,16,AGC,ADC,
6c0f17cc-507d-3cd4-ae1a-5d6f57a1028d.jpg,FUNGI,21,microbe,FUNGI,
81b30d7a-6b4a-3255-b1e2-8d8ad9d4a680.jpg,LSIL,9,ASC,LSIL,
8f71a27a-520a-3582-8321-d3ebb6e85492.jpg,HSV,24,microbe,HSV,
0d142873-baf6-3465-96ae-2f4c4c1cbdc3.jpg,AGC-NOS,14,AGC,AGC-NOS,
1049314a-bcbe-33fd-b8b7-0a6596c954c9.jpg,TRI,23,microbe,TRI,
acc95bdc-a65c-359c-901a-8a549e53d102.jpg,ACTINO,22,microbe,ACTINO,
a2acd739-3595-3e49-8426-ed8b09d80fbc.jpg,ECC,1,negative,ECC,
1f773a5a-5c4a-30d0-bd3e-b2ef4d5aa9e9.jpg,ASC-US,8,ASC,ASC-US,
4b150461-ce37-3ea1-bd9e-fcec0ed40404.jpg,ASC-US,8,ASC,ASC-US,
25b2e533-af39-3ec0-9b9c-4728535098af.jpg,AGC-NOS,14,AGC,AGC-NOS,
28e64a39-f4cc-37b4-b0f0-f299e4b59ec9.jpg,AGC-NOS,14,AGC,AGC-NOS,
cdca2492-9346-3e19-aab9-968ceee949a9.jpg,RPC,2,negative,RPC,
b4d1abfa-269e-3a6b-bcd0-aa3c4e9bf9d3.jpg,FUNGI,21,microbe,FUNGI,
44944501-c4f8-3f91-99aa-d8604e82e1f8.jpg,AGC-NOS,14,AGC,AGC-NOS,
048b54e2-dc88-373d-9329-fe09032e8933.jpg,ACTINO,22,microbe,ACTINO,
de0a8fa6-ead3-32df-b229-3241f22e0603.jpg,ECC,1,negative,ECC,
1df6aa18-f30c-3a2e-a162-b4149b57d2c4.jpg,TRI,23,microbe,TRI,
c3308935-06b8-3f1d-bd06-30297ba7a69d.jpg,AGC-FN,15,AGC,AGC-FN,
8fc2a7d2-1e8e-35d0-b56b-c99a8da4e198.jpg,SCC,12,ASC,SCC,
4a90282b-2740-3268-8761-f817a1acfa8c.jpg,CC,25,microbe,CC,
6881a643-8f75-332b-b8d7-b2bca52d7300.jpg,SCC,12,ASC,SCC,
59cf7ce0-1781-3e87-ad15-d2deece7dcab.jpg,AGC,13,AGC,,
ce595bec-49c0-30b6-b25b-076eb0f3efed.jpg,Normal,0,negative,Normal,
5b40b7be-1e5d-3575-a08f-dc7b59f33947.jpg,ECC,1,negative,ECC,
ca3865f6-553e-3729-8cd3-878061849abb.jpg,ACTINO,22,microbe,ACTINO,
6d06fb09-4497-3d22-980b-d3e1969a946a.jpg,ACTINO,22,microbe,ACTINO,
c13c3a34-53f2-32dc-9d4f-108e96a6e189.jpg,Normal,0,negative,Normal,
6e11a594-e6b9-3b03-bcf3-fa720bb65414.jpg,ECC,1,negative,ECC,
91564a77-9d70-351b-b312-fb626fd2eba2.jpg,Normal,0,negative,Normal,
00883b15-41e2-3b64-ab62-2b2a4318799f.jpg,ADC,16,AGC,ADC,
b84b2104-3281-3312-bec9-bb25577696a8.jpg,RPC,2,negative,RPC,
6c56cb5a-de10-382b-b236-2d5d74b97614.jpg,ACTINO,22,microbe,ACTINO,
0837fc16-d68d-38ef-bc89-5ddfeaaf505f.jpg,AGC-FN,15,AGC,AGC-FN,
977d6f63-5465-338f-8c5e-a3df7fa7664e.jpg,TRI,23,microbe,TRI,
08fe1683-2119-3ef0-be9d-1c54536c117e.jpg,LSIL,9,ASC,LSIL,
4c1988dc-1e45-3bc5-89be-637707a2309c.jpg,EMC,6,negative,EMC,
b73a2332-dc8a-3e91-8c96-22676a22269b.jpg,Normal,0,negative,Normal,
cbee0dd8-825f-3d7a-9de7-f91cb3172002.jpg,HSIL,11,ASC,HSIL,
da40b92b-8ef2-3955-a5a1-9c63bddf126d.jpg,EMC,6,negative,EMC,
f65372e8-dc24-3771-aa4e-c5769807fb95.jpg,ACTINO,22,microbe,ACTINO,
2e74d45c-4d43-31e7-977e-c665905b413f.jpg,Normal,0,negative,Normal,
80da85dd-83c1-3434-ac48-b051d7db3f57.jpg,HSIL,11,ASC,HSIL,
50856d3a-31bb-3486-830d-68d390ea515a.jpg,HSIL,11,ASC,HSIL,
a97ebe4e-0ed2-3759-b108-717da37a0bf6.jpg,AGC-NOS,14,AGC,AGC-NOS,
24b87cce-98e9-3d62-845f-44a3630b35b4.jpg,AGC-NOS,14,AGC,AGC-NOS,
1e92b850-dc18-398b-a119-8a3c9eb3f7f8.jpg,PG,4,negative,PG,
cfcdfcf5-f4ce-34e2-97c0-12bf2a98a521.jpg,ECC,1,negative,ECC,
b8b9ca70-fd81-3228-a1ea-8e4fa6af588b.jpg,RPC,2,negative,RPC,
9c5f4639-2689-3952-8794-573dff9ac042.jpg,AGC-NOS,14,AGC,AGC-NOS,
0bd394e3-88d0-3166-9254-15a93ce78062.jpg,PG,4,negative,PG,
ab62d026-2310-3ab2-9a2a-c730fafc1d5d.jpg,AGC-FN,15,AGC,AGC-FN,
e7eb4295-797b-3bbb-bf71-37acb83b822b.jpg,TRI,23,microbe,TRI,
bc95fa87-140f-33fc-a3c5-1a674c8117c5.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
0c4017d3-03b0-3e68-9d9e-7d68c4675752.jpg,ADC,16,AGC,ADC,
8b1cc116-e4c4-3ea8-af74-969d76942736.jpg,AGC-NOS,14,AGC,AGC-NOS,
63e36798-d0c2-31ac-bc75-884411ac483f.jpg,HSV,24,microbe,HSV,
f3c4403b-ecbd-3958-805c-cc8632320ad6.jpg,HSV,24,microbe,HSV,
c565ee53-381e-3874-8361-07ede4f93325.jpg,TRI,23,microbe,TRI,
fce6de75-9b9c-3ddb-baf3-94279acead96.jpg,TRI,23,microbe,TRI,
3cdb98a2-1d61-3f8e-b424-0bd4c97b17d0.jpg,MPC,3,negative,MPC,
cc06b309-415c-37d7-b438-b2342c9aaa36.jpg,Atrophy,5,negative,Atrophy,
d22d42b1-6c3d-3f7f-966d-2b1dac98de12.jpg,LSIL,9,ASC,LSIL,
d908ecc4-0c0e-3246-a5a0-47db5ffa8d4a.jpg,ASC-H,10,ASC,ASC-H,
0e3c505c-5eb1-3f39-a5b0-7afc430f58b8.jpg,ASC-US,8,ASC,ASC-US,
6decdd05-0e64-3ddb-8483-3f6833d31018.jpg,Normal,0,negative,Normal,
ee4de3fb-9c2c-3950-926b-d131b7b4cb57.jpg,ECC,1,negative,ECC,
81b5e828-69e4-3174-a8a0-6181ec71f51b.jpg,ADC,16,AGC,ADC,
6a6dbf7e-9860-38e5-83e1-a1e4384586b2.jpg,Normal,0,negative,Normal,
83d57cd7-d929-3119-a93a-b6dd2f3353c4.jpg,Normal,0,negative,Normal,
02cbb1b7-9e11-31de-98af-0a2b123c90f7.jpg,TRI,23,microbe,TRI,
e632f94c-0454-3a08-8c48-3f2119c7d254.jpg,TRI,23,microbe,TRI,
7483c4f2-577e-3418-8e64-8a940fa6879f.jpg,ASC-US,8,ASC,ASC-US,
ac3eec23-d0de-33ee-b967-530c93dc837a.jpg,AGC-NOS,14,AGC,AGC-NOS,
b8a92f6f-bc11-3f51-b856-4b4fa0b3b810.jpg,Atrophy,5,negative,Atrophy,
d6bed746-46a1-32a0-a96d-3b803ec76a54.jpg,EMC,6,negative,EMC,
3ea3bd93-3361-3ee4-96de-37a4b5e558c3.jpg,ACTINO,22,microbe,ACTINO,
9c725bb5-e364-3b94-a55d-81f72d024966.jpg,MPC,3,negative,MPC,
27c75ffc-e41a-3c4c-878b-f870a1c31d28.jpg,CC,25,microbe,CC,
c06a58f6-fc91-376c-b6b9-693af1868521.jpg,RPC,2,negative,RPC,
5f7832c1-4055-34e9-999a-2978d1077c9f.jpg,ASC-H,10,ASC,ASC-H,
54f430b4-8533-3c3f-b8a8-0a87171df174.jpg,HSIL,11,ASC,HSIL,
89bfc395-272f-3dbf-90a5-481bea2fed76.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
d8975db3-6276-35db-a438-d64a8e1c1768.jpg,CC,25,microbe,CC,
701d55e3-b73a-3320-8209-b4c6e826f457.jpg,FUNGI,21,microbe,FUNGI,
5b2cb5b4-14c6-303b-9973-2d85573fe4d2.jpg,HCG,7,negative,HCG,
aa86aebd-272b-3412-9f17-bded4990ca39.jpg,ACTINO,22,microbe,ACTINO,
83d0fe2d-55ea-33a2-a35d-558d44c2a9f7.jpg,Normal,0,negative,Normal,
51088466-576d-3b48-8da8-0f4f2edbcef6.jpg,ECC,1,negative,ECC,
4b3e304a-ad1a-3136-92dd-319fb622c401.jpg,HSIL,11,ASC,HSIL,
9d0e61df-4b2e-34e8-9048-b43b964d8e6f.jpg,ECC,1,negative,ECC,
a89dade1-577e-3266-9176-14c877644d9a.jpg,ASC-US,8,ASC,ASC-US,
eb58e598-a41d-3b9c-8680-f168c8345c64.jpg,ADC,16,AGC,ADC,
ebd36637-b92a-349a-b88c-a1b443ba2b2e.jpg,LSIL,9,ASC,LSIL,
1804e198-a0ea-3d47-80d3-3a8be3f4ac8d.jpg,RPC,2,negative,RPC,
53c3d72d-c83f-381a-a42d-f910cf53eba7.jpg,ASC-US,8,ASC,ASC-US,
96642a32-7fd3-3e59-a76b-5b7b4abad495.jpg,HSIL,11,ASC,HSIL,
18134c16-5cb6-3e28-b2b0-a361c4368c5a.jpg,RPC,2,negative,RPC,
e2ef253b-4cfc-3d81-b4df-2f3ddeef85cc.jpg,ECC,1,negative,ECC,
5dfcd6f9-4119-3d6d-bc56-a1d5b92df9df.jpg,EMC,6,negative,EMC,
9ea5bc12-b201-3124-ae7c-fe8ad79a55bf.jpg,ECC,1,negative,ECC,
ec4db123-1a50-380e-aebc-0aae5f6ee17a.jpg,PG,4,negative,PG,
8ad07682-6841-307e-9548-73f1de35c686.jpg,HCG,7,negative,HCG,
ee0bc8bb-adab-36e5-8600-8f4405288cdf.jpg,HSIL,11,ASC,HSIL,
9c0abf98-da59-39fb-ae75-1a0bf5e8f8c3.jpg,ECC,1,negative,ECC,
1af60dbf-2ee7-3a78-8759-df40e2edb4e2.jpg,EMC,6,negative,EMC,
57088388-898f-3671-975e-05f093d8fc93.jpg,ECC,1,negative,ECC,
85d8a6df-9f18-3622-9c7b-a5ab2248d0d7.jpg,ASC-US,8,ASC,ASC-US,
ea931f4c-00d7-3809-a6a8-3c387b8268d1.jpg,LSIL,9,ASC,LSIL,
59569826-ef3b-31e8-804e-6d6be2d73bc2.jpg,AGC-NOS,14,AGC,AGC-NOS,
b427744e-7a5d-3762-b34f-674532aea520.jpg,EMC,6,negative,EMC,
a939ac35-5bad-34d0-a2a2-2812d0ed6ec8.jpg,HCG,7,negative,HCG,
e7405942-d582-315c-be6c-8cf6a80c4a95.jpg,AGC-NOS,14,AGC,AGC-NOS,
af07a5fd-e0f1-3b10-872a-0aab2f7ee717.jpg,CC,25,microbe,CC,
b2eb8425-9bdc-37a3-b25f-19deb5a6c484.jpg,HSIL,11,ASC,HSIL,
3b32f4c0-a613-391c-a713-e77c6f9db374.jpg,TRI,23,microbe,TRI,
156259e1-9105-3866-a46c-6446d09879df.jpg,ACTINO,22,microbe,ACTINO,
43f932da-368c-38e2-bf2e-3b95d69bd3a1.jpg,HSV,24,microbe,HSV,
5dc58dc7-c04e-3def-857a-e161b9ca5ac0.jpg,HSV,24,microbe,HSV,
ca9edff5-f331-3411-93a9-90ba8a603fd0.jpg,MPC,3,negative,MPC,
17135caa-6efa-36a1-87af-543729faf030.jpg,Normal,0,negative,Normal,
98cd15b7-b741-379b-ae23-990d1fc1d9a4.jpg,ADC,16,AGC,ADC,
aacc9421-0514-39b1-8523-577cb06a5f44.jpg,AGC-FN,15,AGC,AGC-FN,
3835a2b8-cf5e-3bf8-a265-f42268fa3d3f.jpg,HSIL,11,ASC,HSIL,
4132637a-958e-3157-a8c7-edb9405b6fbe.jpg,ECC,1,negative,ECC,
25fcfd3a-e5ab-3ad8-a663-a850dd38fbce.jpg,Normal,0,negative,Normal,
44ad9778-524e-3566-a342-f6d6d4e5962f.jpg,ASC-US,8,ASC,ASC-US,
0e978b3d-3687-3329-aa51-161240abc00f.jpg,FUNGI,21,microbe,FUNGI,
fc6d04a6-0653-3f48-a793-e9e3f3083868.jpg,HSV,24,microbe,HSV,
e1b6bcac-7d36-3795-b507-5af41ab4402c.jpg,HSV,24,microbe,HSV,
4609a34f-935a-339e-b23b-8eafce9639db.jpg,Atrophy,5,negative,Atrophy,
1c630b6b-1f4a-3a43-87bb-c01b56fc80fb.jpg,MPC,3,negative,MPC,
9d78fcff-30c3-3f60-b08d-a3a449468785.jpg,ACTINO,22,microbe,ACTINO,
84410094-b371-3dcf-90fb-7d941990793a.jpg,Atrophy,5,negative,Atrophy,
5e318ba9-2d17-30d9-a749-4ff107368c67.jpg,AGC-FN,15,AGC,AGC-FN,
16ded36e-6dc6-3037-be55-3fd6d138966e.jpg,HSIL,11,ASC,HSIL,
eaa83474-74af-3083-8ecc-e40f194b0c31.jpg,ASC-US,8,ASC,ASC-US,
f2ef6c3c-2ff5-3cac-afdf-a2c3d4675735.jpg,Normal,0,negative,Normal,
19095bf8-3fd3-3337-8533-230bb9892ceb.jpg,ASC-US,8,ASC,ASC-US,
a8b1f71c-1848-3d7b-9fc8-9249e9d7f4af.jpg,Normal,0,negative,Normal,
f968e72a-5537-321b-ac7c-7dcb524df201.jpg,FUNGI,21,microbe,FUNGI,
e2e6b815-d927-373a-b984-98b6c05ab156.jpg,ECC,1,negative,ECC,
53f05997-048b-3480-87f5-9aa51ae2f706.jpg,ASC-US,8,ASC,ASC-US,
99ec9841-deb7-322c-ac40-d8514053e505.jpg,Normal,0,negative,Normal,
50b58f2d-c0fb-39d4-8f60-08b7941f8c16.jpg,ECC,1,negative,ECC,
b36b9cfa-e5f2-3c00-a4de-12034160a9f6.jpg,Normal,0,negative,Normal,
91424671-b99e-31a5-a8a4-b68fd909ba0a.jpg,EMC,6,negative,EMC,
5ef3615d-35ef-3862-a512-0d5bfcd7ddfc.jpg,ADC,16,AGC,ADC,
24ddde79-2f3a-318c-98f3-4f97aae991a4.jpg,RPC,2,negative,RPC,
f11579f0-2a59-3ac7-a4da-4f93b94666aa.jpg,AGC,13,AGC,,
2338362c-0348-3888-af05-6cabfa96d2c3.jpg,ECC,1,negative,ECC,
090af0dc-2eca-37c0-9b3d-755a669b1531.jpg,CC,25,microbe,CC,
6cd1694f-6ff9-331e-98a7-dc783b98320c.jpg,Normal,0,negative,Normal,
08785091-def1-3410-b17a-3d5cbbdfad08.jpg,AGC-NOS,14,AGC,AGC-NOS,
e6f52652-ee32-38f2-9314-6c6b3d6b4828.jpg,AGC-FN,15,AGC,AGC-FN,
7fdfe0b8-53e6-3082-bed3-10cbfb812087.jpg,CC,25,microbe,CC,
936730ab-ea6a-38e6-867a-52e28ddf0c2d.jpg,TRI,23,microbe,TRI,
c69a14e9-97fb-3729-848c-ba910541e762.jpg,ASC-US,8,ASC,ASC-US,
e2258382-68eb-3156-aa19-b167aadfd14d.jpg,FUNGI,21,microbe,FUNGI,
1ad0f8a3-3d53-3694-9a43-05d8252ba796.jpg,RPC,2,negative,RPC,
3a228b48-b437-31a5-9310-9c62b95c8937.jpg,ASC-H,10,ASC,ASC-H,
a0668699-b4ff-3392-87fe-65c60e98cc68.jpg,ASC-US,8,ASC,ASC-US,
b3ffd65a-95d0-3e87-a406-928446f844c5.jpg,HSIL,11,ASC,HSIL,
75bff831-0a72-3ebe-95e3-3b4f1879a1f8.jpg,TRI,23,microbe,TRI,
bcee145c-7a5d-39f5-9fc1-20e6baf98efd.jpg,SCC,12,ASC,SCC,
9c6f7966-4c88-3bef-b7d7-5f374f7ca94a.jpg,HSIL,11,ASC,HSIL,
0f44042b-071b-3194-b4cf-6fd15d557299.jpg,ECC,1,negative,ECC,
e0d82b5e-f096-397c-a525-b167ff82ccdf.jpg,HSIL,11,ASC,HSIL,
a78a388d-94dd-3342-a3e5-6776873cd338.jpg,Normal,0,negative,Normal,
5434d184-64cb-32d3-b8e1-859a7bdff328.jpg,AGC-FN,15,AGC,AGC-FN,
5fdf196b-1816-3ad6-967e-09debd9f155b.jpg,TRI,23,microbe,TRI,
b9709149-b55d-390b-a92c-15b7dadd570c.jpg,Atrophy,5,negative,Atrophy,
4bfc50ff-d5c9-355f-bec0-76e6ec69fe4b.jpg,Atrophy,5,negative,Atrophy,
41a20610-16b1-3cf8-998a-d7209f5ba20c.jpg,TRI,23,microbe,TRI,
17a2811e-aae6-3c3c-bca1-3a135a2448dd.jpg,MPC,3,negative,MPC,
4ec3c749-3c66-3f99-84fe-8f9c6acde42d.jpg,PG,4,negative,PG,
d60fa6c3-b52d-3941-9629-fea23b76560a.jpg,HSV,24,microbe,HSV,
b2fc569f-7885-33ce-95a7-5ac46062154c.jpg,HSV,24,microbe,HSV,
3e092576-b278-3bfc-8980-991f246cf251.jpg,HSIL,11,ASC,HSIL,
7e4454d3-ee35-3c62-8355-0c544ec03d6f.jpg,AGC-NOS,14,AGC,AGC-NOS,
43df06a2-a26f-3550-8595-202a71a709c3.jpg,Atrophy,5,negative,Atrophy,
c8fa8c55-fa87-3c2a-a145-07b467af75c5.jpg,Atrophy,5,negative,Atrophy,
c652b7e0-7d6f-3a41-8e0f-4075b7b2ca3a.jpg,RPC,2,negative,RPC,
80920f78-72af-3b6f-82e7-d921f9f18960.jpg,ECC,1,negative,ECC,
6537e9dc-6148-3095-ae44-c9f6e97f6278.jpg,ACTINO,22,microbe,ACTINO,
09e6e5b5-b4d6-3cfd-8f57-9cf2b21b98f5.jpg,ASC-H,10,ASC,ASC-H,
0d31cc94-958b-37a3-afa2-1b4f95526627.jpg,HSIL,11,ASC,HSIL,
96f4ef40-e7a6-3138-9513-e2f6860085d0.jpg,EMC,6,negative,EMC,
23b338e8-f2da-34dd-a40f-ff7da43aa7d0.jpg,MPC,3,negative,MPC,
e65f2824-4b41-3020-a7af-2e4438b15954.jpg,Normal,0,negative,Normal,
e8cfb974-3cd7-344e-86e9-9d6788c2f95b.jpg,LSIL,9,ASC,LSIL,
3d204944-94d8-360b-b2eb-1b843b48e4dd.jpg,TRI,23,microbe,TRI,
e8c0f04c-54e6-33c3-8df5-d63bf075004c.jpg,AGC-NOS,14,AGC,AGC-NOS,
48ff74fd-c15e-36f0-9a53-9171877a3470.jpg,LSIL,9,ASC,LSIL,
369d8232-ee8a-32ca-b8aa-d7f1c8aa0162.jpg,AGC-NOS,14,AGC,AGC-NOS,
e63fee79-025c-364e-812d-e759b26d09ab.jpg,EMC,6,negative,EMC,
8190cf12-edb6-3d55-bd35-3130722b7e2a.jpg,AGC,13,AGC,,
baa9e7db-9e6d-3e87-a9dd-24747c082e98.jpg,PG,4,negative,PG,
82cc8306-5b03-3543-954d-4153fc73a59b.jpg,CC,25,microbe,CC,
c08e32bd-241f-3e28-99fa-63657755577a.jpg,RPC,2,negative,RPC,
ed085758-a58e-334e-ac2f-c565ff87417c.jpg,Atrophy,5,negative,Atrophy,
e875b123-68f1-3dc0-b061-812410629972.jpg,EMC,6,negative,EMC,
ff93c5e0-cb12-3fa5-b76f-140f98778a3f.jpg,AGC-NOS,14,AGC,AGC-NOS,
d6759f7d-e4bf-3d2b-993f-bb3f16cb7427.jpg,AGC,13,AGC,,
ded273e6-fbdc-36fa-a9fb-91d701e2e0d7.jpg,ASC-US,8,ASC,ASC-US,
c7aee400-0a39-361a-a36e-f1949f165f70.jpg,Normal,0,negative,Normal,
cd7e8f3f-8345-3b5d-a9ec-1c348a4f5ba5.jpg,ACTINO,22,microbe,ACTINO,
2b8e89ff-c068-3186-a93f-4534195f18a9.jpg,RPC,2,negative,RPC,
ef3ef73e-119a-3267-9957-208db419e9eb.jpg,AGC-NOS,14,AGC,AGC-NOS,
7a491227-cfa5-3092-9349-3dd7c5b43a58.jpg,MPC,3,negative,MPC,
4212bb98-00e8-3625-bb28-28c936a5c5fe.jpg,EMC,6,negative,EMC,
6adedd62-ee0e-3790-884f-62c4b89fac1a.jpg,MPC,3,negative,MPC,
929c77ec-b7ee-394c-a9e8-990ff3b8b482.jpg,AGC-FN,15,AGC,AGC-FN,
914736fa-e4f5-3a77-b96a-296d6a8e0934.jpg,Atrophy,5,negative,Atrophy,
31d55c6d-5f7b-340f-8e6e-70faab786aa6.jpg,HSV,24,microbe,HSV,
35276107-fa45-3f0d-827a-77b8e5ead66a.jpg,FUNGI,21,microbe,FUNGI,
45d85e6d-e1db-31ca-9ee4-e7cc3f4dab26.jpg,ASC-US,8,ASC,ASC-US,
7ff5bb5e-79be-327c-b8e5-cb11e3887ad9.jpg,MPC,3,negative,MPC,
7ef92aac-ffef-358b-9019-656a818833a1.jpg,AGC-FN,15,AGC,AGC-FN,
7c62160e-b678-3e79-af1b-6fd3067b4d9b.jpg,CC,25,microbe,CC,
